BLC_ID;BLC_NAME;NADSKUPINA_ID;NADSKUPINA_NAME;SPU_ID;SPU_NAME;PU_ID;PU_NAME;POL_ID;POL_NAME;PRG_ID;PRG_NAME;POD_ID;POD_NAME;Znesek
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;132;RAČUNSKO SODIŠČE;1312;Računsko sodišče;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20301;Dejavnost računskega sodišča;5423921
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;134;DRŽAVNA REVIZIJSKA KOMISIJA;1314;Državna revizijska komisija;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20302;Pravno varstvo in nadzor v postopkih oddaje javnih naročil;1194087,42
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;135;KOMISIJA ZA PREPREČEVANJE KORUPCIJE;1315;Komisija za preprečevanje korupcije;1;POLITIČNI SISTEM;102;Varstvo ustavnosti, nadzor pravne države in človekovih pravic;10204;Odprava in preprečevanje koruptivnih dejanj;1716340
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;137;FISKALNI SVET;1317;Fiskalni svet;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20307;Dejavnost fiskalnega sveta;300000
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;39;SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI;3911;Slovenska akademija znanosti in umetnosti;5;ZNANOST IN INFORMACIJSKA DRUŽBA;502;Znanstveno raziskovalna dejavnost;50203;Znanstveno raziskovalna dejavnost Slovenske akademije znanosti in umetnosti;216000
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;39;SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI;3911;Slovenska akademija znanosti in umetnosti;5;ZNANOST IN INFORMACIJSKA DRUŽBA;503;Človeški viri v podporo znanosti;50301;Podporna dejavnost Slovenske akademije znanosti in umetnosti;1423185
A;Bilanca odhodkov;1;NEVLADNI PRORAČUNSKI UPORABNIKI;39;SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI;3911;Slovenska akademija znanosti in umetnosti;5;ZNANOST IN INFORMACIJSKA DRUŽBA;503;Človeški viri v podporo znanosti;50304;Članske nagrade akademikom;1164527
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;14;KABINET PREDSEDNIKA VLADE;1411;Kabinet predsednika vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10301;Delovanje predsednika vlade;1223723
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10302;Delovanje vlade;5332269
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10303;Delo strokovnih svetov vlade;4200
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1511;Generalni sekretariat vlade;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10304;Izvedba protokolarnih dogodkov;3723000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1512;Protokol v vladi Republike Slovenije;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10304;Izvedba protokolarnih dogodkov;1234152
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1518;Urad vlade za komuniciranje;1;POLITIČNI SISTEM;103;Podpora delovanju vlade;10305;Komuniciranje z domačimi in tujimi javnostmi;4412689
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;15;VLADNE SLUŽBE;1535;Urad za varovanje tajnih podatkov;8;NOTRANJE ZADEVE IN VARNOST;803;Obveščevalno-varnostna dejavnost;80302;Varovanje tajnih podatkov;482668
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;152;SLOVENSKA OBVEŠČEVALNO-VARNOSTNA AGENCIJA;1524;Slovenska obveščevalno - varnostna agencija;8;NOTRANJE ZADEVE IN VARNOST;803;Obveščevalno-varnostna dejavnost;80301;Obveščevalno varnostna dejavnost;12811038
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;154;URAD VLADE RS ZA SLOVENCE V ZAMEJSTVU IN PO SVETU;1537;Urad Vlade RS za Slovence v zamejstvu in po svetu;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180401;Podpora Slovencem v zamejstvu in po svetu;8415143
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1540;URAD VLADE RS ZA NARODNOSTI;1540;Urad Vlade RS za narodnosti;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180402;Podpora manjšinam;4858068
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;4;SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE;401;E-upravljanje in informacijska infrastruktura;40102;Razvoj storitev javne uprave;7517667,01
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;502;Znanstveno raziskovalna dejavnost;50201;Raziskovalni programi in projekti;30552500
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;504;Podpora tehnološkim razvojnim projektom;50403;Podpora tehnološkim razvojnim projektom;25552500
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;5;ZNANOST IN INFORMACIJSKA DRUŽBA;505;Informacijska družba in elektronske komunikacije;50503;Razvoj in promocija na področju elektronskih komunikacij;6878000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;6;LOKALNA SAMOUPRAVA;603;Lokalno razvojna infrastruktura;60301;Lokalno razvojna infrastruktura;5625000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;6;LOKALNA SAMOUPRAVA;604;Koordinacija razvoja regij;60401;Regionalni razvoj;11318521,96
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;10;TRG DELA IN DELOVNI POGOJI;1004;APZ - Spodbude za zaposlovanje;100401;Spodbude za zaposlovanje;4823610
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;10;TRG DELA IN DELOVNI POGOJI;1005;APZ - Kreiranje delovnih mest;100501;Kreiranje delovnih mest;10000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120201;Obnovljivi viri energije;2125000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120202;Učinkovita raba energije;35695619,6
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;12;VIRI ENERGIJE IN ENERGETSKA UČINKOVITOST;1202;Oskrba z energijo in energetska učinkovitost;120203;Proizvodnja energije in razvoj energetskih omrežij;3000000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130202;Investicijsko vzdrževanje in gradnja državnih cest;1250000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130203;Razvoj avtocestnega in cestnega omrežja;1250000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130303;Investicijska dejavnost na železniški infrastrukturi;19506463,9
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;13;PROMET IN PROMETNA INFRASTRUKTURA;1306;Trajnostna mobilnost;130601;Upravljanje prometne politike;5818759,07
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1401;Urejanje sistema in podporne dejavnosti na področju spodbujanja podjetništva in konkurenčnosti;140101;Urejanje sistema na področju podjetništva in konkurenčnosti;10702231,83
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1403;Spodbude za rast in razvoj podjetij;140301;Spodbude za novonastala podjetja in njihovo rast;4910885,48
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;14;PODJETNIŠTVO IN KONKURENČNOST;1403;Spodbude za rast in razvoj podjetij;140302;Podpora malim in srednje velikim podjetjem;8870402,01
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na področju okoljske politike;150102;Prilagajanje podnebnim spremembam;5859999,24
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150201;Upravljanje z vodami;42193044,14
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1503;Zmanjševanje in preprečevanje emisij v zrak;150301;Kakovost zraka;750000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1504;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;150401;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;7545413,2
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1602;Upravljanje s prostorom;160201;Upravljanje s prostorom;5375000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;19;IZOBRAŽEVANJE IN ŠPORT;1901;Urejanje sistema in podporne dejavnosti na področju izobraževanja in športa;190102;Podporne aktivnosti na področju izobraževanja in športa;3470833,33
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;20;SOCIALNA VARNOST;2001;Urejanje sistema in podporne dejavnosti na področju socialne varnosti;200101;Podporne dejavnosti na področju dela, družine ter socialnih zadev;22959500
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;1541;SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO;1541;Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko;20;SOCIALNA VARNOST;2008;Dolgotrajna oskrba;200801;Dolgotrajna oskrba;18945000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;155;SLUŽBA VLADE ZA ZAKONODAJO;1517;Služba vlade za zakonodajo;1;POLITIČNI SISTEM;102;Varstvo ustavnosti, nadzor pravne države in človekovih pravic;10201;Priprava in nadzor zakonov in drugih pravnih aktov;2056836
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;156;STATISTIČNI URAD REPUBLIKE SLOVENIJE;1522;Statistični urad Republike Slovenije;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;202;Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi;20201;Statistična raziskovanja;12420684,98
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;159;URAD RS ZA MAKROEKONOMSKE ANALIZE IN RAZVOJ;1532;Urad RS za makroekonomske analize in razvoj;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;202;Podlage ekonomske in razvojne politike ter priprava makroekonomskih analiz in napovedi;20202;Priprava analiz in napovedi;2123769
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;201;Urejanje javnofinančne politike;20101;Izvajanje in urejanje javnofinančne politike;23480990,11
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20303;Javnopravne evidence in nadzor revidiranja;3630000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;303;Mednarodno razvojno sodelovanje in humanitarna pomoč;30302;Članstvo v mednarodnih institucijah;212600
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;303;Mednarodno razvojno sodelovanje in humanitarna pomoč;30303;Razvojno sodelovanje in mednarodna pomoč;9127000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;3;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;303;Mednarodno razvojno sodelovanje in humanitarna pomoč;30305;Izvajanje Sporazuma o vprašanjih nasledstva;3700000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;6;LOKALNA SAMOUPRAVA;602;Sofinanciranje dejavnosti občin, ožjih delov občin in zvez občin;60201;Finančna izravnava občinam;1
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;6;LOKALNA SAMOUPRAVA;604;Koordinacija razvoja regij;60401;Regionalni razvoj;9568,5
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;9;PRAVOSODJE;906;Poprava preteklih krivic;90601;Poprava krivic in odškodnine;37147328,87
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1404;Spodbujanje tujih investicij in odprtosti gospodarstva;140403;Spodbujanje izvoza;7122800
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1406;Podpora prestrukturiranju finančnih in nefinančnih družb;140602;Poroštva in jamstva ;60000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;14;PODJETNIŠTVO IN KONKURENČNOST;1406;Podpora prestrukturiranju finančnih in nefinančnih družb;140603;Upravljanje s finančnim premoženjem;6900000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;21;POKOJNINSKO VARSTVO;2101;Pokojnine;210101;Izplačevanje pravic;1380900431
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2201;Servisiranje domačega dolga;220102;Servisiranje obresti iz naslova domačega dolga;630002780,7
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2202;Servisiranje tujega dolga;220202;Servisiranje obresti iz naslova tujega dolga;378695407
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2203;Stroški financiranja in upravljanja z dolgom;220301;Stroški financiranja in upravljanja z dolgom;9100000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;22;SERVISIRANJE JAVNEGA DOLGA IN UPRAVLJANJE Z DENARNIMI SREDSTVI;2204;Upravljanje z denarnimi sredstvi;220401;Upravljanje z denarnimi sredstvi;2000000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2301;Splošna proračunska rezervacija;230101;Tekoča proračunska rezerva;37450000
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;23;INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI;2302;Posebna proračunska rezerva in programi pomoči v primerih nesreč;230201;Rezerva Republike Slovenije;14121599
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1611;Ministrstvo za finance;24;PLAČILA V EVROPSKO UNIJO;2401;Finančna stabilnost in plačila sredstev v proračun Evropske unije;240101;Plačilo prispevka v proračun EU;419218766
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1615;Urad RS za preprečevanje pranja denarja;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20305;Nadzor nad preprečevanjem pranja denarja;801964
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1618;Uprava RS za javna plačila;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;201;Urejanje javnofinančne politike;20102;Plačilne storitve za proračunske uporabnike;5651746
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1619;Urad RS za nadzor proračuna;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;203;Fiskalni nadzor;20306;Notranji nadzor, preverjanje porabe proračuna ter revizija;2346293,57
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1619;Urad RS za nadzor proračuna;6;LOKALNA SAMOUPRAVA;604;Koordinacija razvoja regij;60401;Regionalni razvoj;23309
A;Bilanca odhodkov;2;VLADNI PRORAČUNSKI UPORABNIKI;16;MINISTRSTVO ZA FINANCE;1620;Finančna uprava Republike Slovenije;2;EKONOMSKA IN JAVNOFINANČNA POLITIKA;205;Finančna administracija;20501;Finančna administracija;133372896
